B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 1
B06, Trade, 5.317, 106, S00, B06, 1
S02, Trade, 295.767, 131, B26, S02, 1
S03, 42
S03, Trade, 9.000, 142, B27, S03, 1
S03, Trade, 14.233, 153, B24, S03, 1
S03, Trade, 18.100, 151, B17, S03, 1
S03, Trade, 27.050, 153, S03, B29, 1
S03, Trade, 36.883, 158, B19, S03, 1
S03, Trade, 49.717, 154, B22, S03, 1
S03, Trade, 50.567, 139, B20, S03, 1
S03, Trade, 59.550, 157, B26, S03, 1
S03, Trade, 76.800, 146, B22, S03, 1
S03, Trade, 82.083, 170, S03, B27, 1
S03, Trade, 97.900, 162, B24, S03, 1
S03, Trade, 105.817, 163, B25, S03, 1
S03, Trade, 111.933, 151, S03, B27, 1
S03, Trade, 117.767, 168, S03, B29, 1
S03, Trade, 121.450, 135, S03, B27, 1
S03, Trade, 129.217, 148, B24, S03, 1
S03, Trade, 139.133, 179, B29, S03, 1
S03, Trade, 141.100, 129, S03, B28, 1
S03, Trade, 153.017, 143, B19, S03, 1
S03, Trade, 157.850, 149, B26, S03, 1
S03, Trade, 162.167, 150, B16, S03, 1
S03, Trade, 167.350, 169, S03, B29, 1
S03, Trade, 173.133, 159, S03, B28, 1
S03, Trade, 176.817, 128, B26, S03, 1
S03, Trade, 183.017, 154, S03, B18, 1
S03, Trade, 195.050, 155, B27, S03, 1
S03, Trade, 196.117, 150, S03, B29, 1
S03, Trade, 205.467, 154, S03, B16, 1
S03, Trade, 209.050, 158, B28, S03, 1
S03, Trade, 213.033, 126, B17, S03, 1
S03, Trade, 217.750, 168, B29, S03, 1
S03, Trade, 228.483, 151, B25, S03, 1
S03, Trade, 233.167, 167, S03, B27, 1
S03, Trade, 238.167, 137, B11, S03, 1
S03, Trade, 245.717, 180, B29, S03, 1
S03, Trade, 254.050, 137, B14, S03, 1
S03, Trade, 257.083, 146, B14, S03, 1
S03, Trade, 268.617, 149, B25, S03, 1
S03, Trade, 275.550, 125, B16, S03, 1
S03, Trade, 284.467, 177, S03, B27, 1
S03, Trade, 287.150, 151, B18, S03, 1
S03, Trade, 291.983, 146, B23, S03, 1
S04, 9
S04, Trade, 46.567, 115, S04, B25, 1
S04, Trade, 158.700, 141, S04, B29, 1
S04, Trade, 180.733, 181, B27, S04, 1
S04, Trade, 209.950, 145, S04, B23, 1
S04, Trade, 232.950, 155, B21, S04, 1
S04, Trade, 244.983, 155, B17, S04, 1
S04, Trade, 253.300, 174, S04, B27, 1
S04, Trade, 260.033, 153, B26, S04, 1
S04, Trade, 283.483, 144, B18, S04, 1
S05, 54
S05, Trade, 6.300, 133, B26, S05, 1
S05, Trade, 14.883, 156, B21, S05, 1
S05, Trade, 17.383, 158, B26, S05, 1
S05, Trade, 22.417, 149, S05, B21, 1
S05, Trade, 27.767, 149, B25, S05, 1
S05, Trade, 31.517, 129, B15, S05, 1
S05, Trade, 43.233, 165, B26, S05, 1
S05, Trade, 45.450, 130, B10, S05, 1
S05, Trade, 50.583, 150, S05, B29, 1
S05, Trade, 58.083, 159, S05, B18, 1
S05, Trade, 60.650, 164, B24, S05, 1
S05, Trade, 68.217, 163, B23, S05, 1
S05, Trade, 71.017, 125, S05, B28, 1
S05, Trade, 77.183, 164, S05, B29, 1
S05, Trade, 82.200, 147, B26, S05, 1
S05, Trade, 89.967, 146, B21, S05, 1
S05, Trade, 90.933, 166, B27, S05, 1
S05, Trade, 96.583, 151, S05, B18, 1
S05, Trade, 103.567, 151, B17, S05, 1
S05, Trade, 106.600, 155, B17, S05, 1
S05, Trade, 112.267, 144, B25, S05, 1
S05, Trade, 119.850, 141, B26, S05, 1
S05, Trade, 123.383, 147, B29, S05, 1
S05, Trade, 126.533, 148, B26, S05, 1
S05, Trade, 131.567, 174, S05, B29, 1
S05, Trade, 136.983, 147, B25, S05, 1
S05, Trade, 147.233, 155, B22, S05, 1
S05, Trade, 152.267, 155, B16, S05, 1
S05, Trade, 158.100, 138, B18, S05, 1
S05, Trade, 161.867, 172, B25, S05, 1
S05, Trade, 167.117, 160, B27, S05, 1
S05, Trade, 171.467, 164, S05, B23, 1
S05, Trade, 189.350, 156, B24, S05, 1
S05, Trade, 191.717, 167, B23, S05, 1
S05, Trade, 196.517, 117, B10, S05, 1
S05, Trade, 205.167, 145, B22, S05, 1
S05, Trade, 206.267, 128, B14, S05, 1
S05, Trade, 212.567, 128, B12, S05, 1
S05, Trade, 220.967, 143, B25, S05, 1
S05, Trade, 222.517, 145, B26, S05, 1
S05, Trade, 227.167, 143, B17, S05, 1
S05, Trade, 233.767, 140, B24, S05, 1
S05, Trade, 242.117, 151, B28, S05, 1
S05, Trade, 246.250, 152, B17, S05, 1
S05, Trade, 254.467, 134, B24, S05, 1
S05, Trade, 260.067, 147, B24, S05, 1
S05, Trade, 261.450, 153, B17, S05, 1
S05, Trade, 267.950, 130, S05, B23, 1
S05, Trade, 271.683, 155, S05, B24, 1
S05, Trade, 276.650, 131, S05, B17, 1
S05, Trade, 281.700, 122, B14, S05, 1
S05, Trade, 286.733, 129, S05, B23, 1
S05, Trade, 292.567, 151, S05, B25, 1
S05, Trade, 297.250, 153, B28, S05, 1
S06, 37
S06, Trade, 19.400, 150, B21, S06, 1
S06, Trade, 23.667, 164, S06, B24, 1
S06, Trade, 26.333, 163, S06, B27, 1
S06, Trade, 32.400, 152, B26, S06, 1
S06, Trade, 39.967, 155, S06, B27, 1
S06, Trade, 52.700, 158, B18, S06, 1
S06, Trade, 56.717, 133, B10, S06, 1
S06, Trade, 64.883, 155, S06, B17, 1
S06, Trade, 68.233, 162, B27, S06, 1
S06, Trade, 75.083, 140, B26, S06, 1
S06, Trade, 97.383, 170, S06, B27, 1
S06, Trade, 103.583, 154, S06, B24, 1
S06, Trade, 109.533, 162, B27, S06, 1
S06, Trade, 124.683, 142, S06, B22, 1
S06, Trade, 129.817, 139, B18, S06, 1
S06, Trade, 133.967, 144, B21, S06, 1
S06, Trade, 137.133, 139, B16, S06, 1
S06, Trade, 155.050, 149, B23, S06, 1
S06, Trade, 163.050, 150, B18, S06, 1
S06, Trade, 167.250, 137, B18, S06, 1
S06, Trade, 173.750, 140, B13, S06, 1
S06, Trade, 177.967, 172, B29, S06, 1
S06, Trade, 181.150, 150, B17, S06, 1
S06, Trade, 189.367, 150, B17, S06, 1
S06, Trade, 198.333, 142, B21, S06, 1
S06, Trade, 207.350, 150, B17, S06, 1
S06, Trade, 211.467, 161, B18, S06, 1
S06, Trade, 218.383, 155, B17, S06, 1
S06, Trade, 235.117, 147, B14, S06, 1
S06, Trade, 253.933, 154, B18, S06, 1
S06, Trade, 257.767, 159, B20, S06, 1
S06, Trade, 262.767, 175, S06, B27, 1
S06, Trade, 268.300, 134, B20, S06, 1
S06, Trade, 274.050, 141, B23, S06, 1
S06, Trade, 278.550, 174, B27, S06, 1
S06, Trade, 282.733, 189, B29, S06, 1
S06, Trade, 292.933, 165, B22, S06, 1
S07, 3
S07, Trade, 42.967, 183, B25, S07, 1
S07, Trade, 89.717, 169, B25, S07, 1
S07, Trade, 91.100, 148, S07, B28, 1
S08, 8
S08, Trade, 5.850, 140, S08, B17, 1
S08, Trade, 37.083, 156, B26, S08, 1
S08, Trade, 98.733, 158, B29, S08, 1
S08, Trade, 213.250, 165, S08, B29, 1
S08, Trade, 234.350, 159, B29, S08, 1
S08, Trade, 244.850, 161, B23, S08, 1
S08, Trade, 288.267, 145, S08, B28, 1
S08, Trade, 293.333, 168, S08, B27, 1
S09, 59
S09, Trade, 7.417, 133, S09, B28, 1
S09, Trade, 10.300, 131, S09, B17, 1
S09, Trade, 15.733, 135, S09, B29, 1
S09, Trade, 20.267, 136, S09, B29, 1
S09, Trade, 27.083, 146, B14, S09, 1
S09, Trade, 31.467, 136, B24, S09, 1
S09, Trade, 35.350, 133, S09, B28, 1
S09, Trade, 40.783, 134, S09, B17, 1
S09, Trade, 45.917, 154, B27, S09, 1
S09, Trade, 54.933, 166, B23, S09, 1
S09, Trade, 55.667, 133, S09, B17, 1
S09, Trade, 60.500, 134, S09, B22, 1
S09, Trade, 66.017, 133, S09, B11, 1
S09, Trade, 72.400, 147, B19, S09, 1
S09, Trade, 76.517, 147, B26, S09, 1
S09, Trade, 81.750, 183, B29, S09, 1
S09, Trade, 85.683, 147, B24, S09, 1
S09, Trade, 92.083, 168, B25, S09, 1
S09, Trade, 99.883, 142, B20, S09, 1
S09, Trade, 102.183, 165, B27, S09, 1
S09, Trade, 106.817, 144, B26, S09, 1
S09, Trade, 111.200, 153, B28, S09, 1
S09, Trade, 115.917, 189, B27, S09, 1
S09, Trade, 121.817, 141, S09, B28, 1
S09, Trade, 127.117, 145, B16, S09, 1
S09, Trade, 132.083, 153, B17, S09, 1
S09, Trade, 137.200, 138, B26, S09, 1
S09, Trade, 142.367, 185, B27, S09, 1
S09, Trade, 145.917, 157, B17, S09, 1
S09, Trade, 151.300, 140, S09, B17, 1
S09, Trade, 156.617, 131, S09, B21, 1
S09, Trade, 161.500, 155, B17, S09, 1
S09, Trade, 166.250, 140, B19, S09, 1
S09, Trade, 171.533, 154, B27, S09, 1
S09, Trade, 177.633, 131, S09, B17, 1
S09, Trade, 181.967, 140, B26, S09, 1
S09, Trade, 187.050, 166, B23, S09, 1
S09, Trade, 193.483, 145, B17, S09, 1
S09, Trade, 198.100, 146, B17, S09, 1
S09, Trade, 201.117, 136, B17, S09, 1
S09, Trade, 206.367, 133, S09, B25, 1
S09, Trade, 211.750, 140, S09, B27, 1
S09, Trade, 217.000, 147, S09, B19, 1
S09, Trade, 221.417, 155, B19, S09, 1
S09, Trade, 227.883, 142, B16, S09, 1
S09, Trade, 231.533, 144, S09, B19, 1
S09, Trade, 236.683, 151, B17, S09, 1
S09, Trade, 242.950, 152, B22, S09, 1
S09, Trade, 248.000, 133, S09, B21, 1
S09, Trade, 252.700, 174, B29, S09, 1
S09, Trade, 256.550, 131, S09, B19, 1
S09, Trade, 264.400, 153, B26, S09, 1
S09, Trade, 267.317, 135, S09, B11, 1
S09, Trade, 274.950, 133, S09, B18, 1
S09, Trade, 276.733, 141, B28, S09, 1
S09, Trade, 281.600, 131, S09, B28, 1
S09, Trade, 288.183, 137, S09, B17, 1
S09, Trade, 293.683, 161, B18, S09, 1
S09, Trade, 297.033, 169, B27, S09, 1
S10, 21
S10, Trade, 5.550, 149, B29, S10, 1
S10, Trade, 47.650, 137, B23, S10, 1
S10, Trade, 54.400, 151, S10, B19, 1
S10, Trade, 56.200, 139, S10, B27, 1
S10, Trade, 62.783, 157, S10, B29, 1
S10, Trade, 74.783, 146, S10, B17, 1
S10, Trade, 82.933, 168, B25, S10, 1
S10, Trade, 88.133, 152, B20, S10, 1
S10, Trade, 93.800, 152, S10, B20, 1
S10, Trade, 103.150, 154, B26, S10, 1
S10, Trade, 110.300, 145, B14, S10, 1
S10, Trade, 121.733, 134, S10, B21, 1
S10, Trade, 165.383, 152, B19, S10, 1
S10, Trade, 195.183, 148, B26, S10, 1
S10, Trade, 200.133, 172, B26, S10, 1
S10, Trade, 203.533, 146, B21, S10, 1
S10, Trade, 256.383, 150, B17, S10, 1
S10, Trade, 266.267, 161, B23, S10, 1
S10, Trade, 271.483, 154, B19, S10, 1
S10, Trade, 286.117, 169, B22, S10, 1
S10, Trade, 297.650, 155, B17, S10, 1
S11, 2
S11, Trade, 111.250, 162, S11, B29, 1
S11, Trade, 293.950, 157, S11, B19, 1
S12, 2
S12, Trade, 109.717, 149, B19, S12, 1
S12, Trade, 218.250, 161, B26, S12, 1
S13, 1
S13, Trade, 72.650, 171, S13, B29, 1
S14, 3
S14, Trade, 75.167, 158, S14, B27, 1
